fund,date,daily_return
equity_min_variance,2021-08-18,-0.010878404745468575
equity_min_variance,2021-08-19,0.0015316413080622478
equity_min_variance,2021-08-20,0.0038685472024787273
equity_min_variance,2021-08-23,-0.001421429913683189
equity_min_variance,2021-08-24,-0.005213909152223478
equity_min_variance,2021-08-25,-0.0035892381285315697
equity_min_variance,2021-08-26,-0.00616506654087296
equity_min_variance,2021-08-27,0.0017581922335585484
equity_min_variance,2021-08-30,0.003843599207236874
equity_min_variance,2021-08-31,0.003754327466824982
equity_min_variance,2021-09-01,0.0009808835958679276
equity_min_variance,2021-09-02,0.006285972673248814
equity_min_variance,2021-09-03,-0.001122369029543892
equity_min_variance,2021-09-07,-0.013689444328589479
equity_min_variance,2021-09-08,0.0042992791346210925
equity_min_variance,2021-09-09,-0.011075136407359007
equity_min_variance,2021-09-10,-0.007403548598060677
equity_min_variance,2021-09-13,-0.0003207743013612431
equity_min_variance,2021-09-14,-0.005682262212695425
equity_min_variance,2021-09-15,0.0029783108677066145
equity_min_variance,2021-09-16,-0.004665877331071211
equity_min_variance,2021-09-17,-0.007888158133412013
equity_min_variance,2021-09-20,-0.00912408356919403
equity_min_variance,2021-09-21,-0.004193079161988704
equity_min_variance,2021-09-22,0.00042944337490494026
equity_min_variance,2021-09-23,0.003245098937784641
equity_min_variance,2021-09-24,-0.0025814195972862766
equity_min_variance,2021-09-27,-0.0034022907825946988
equity_min_variance,2021-09-28,-0.005387572691678429
equity_min_variance,2021-09-29,0.008600396405707466
equity_min_variance,2021-09-30,-0.009491049724760548
equity_min_variance,2021-10-01,0.014188028203663312
equity_min_variance,2021-10-04,0.0022567024066142737
equity_min_variance,2021-10-05,0.0011198781641516364
equity_min_variance,2021-10-06,0.002571049162047988
equity_min_variance,2021-10-07,0.00863451811348229
equity_min_variance,2021-10-08,-0.005147548704524998
equity_min_variance,2021-10-11,-0.00868079443007079
equity_min_variance,2021-10-12,-0.0008169199425085178
equity_min_variance,2021-10-13,0.0006471262587797326
equity_min_variance,2021-10-14,0.008860610574275719
equity_min_variance,2021-10-15,-0.0006717779556011099
equity_min_variance,2021-10-18,-0.0017300105443729089
equity_min_variance,2021-10-19,0.013747812693979755
equity_min_variance,2021-10-20,0.0104449428394396
equity_min_variance,2021-10-21,0.00553987077131958
equity_min_variance,2021-10-22,0.002506147534151235
equity_min_variance,2021-10-25,0.004429199363450073
equity_min_variance,2021-10-26,1.2059417411187936e-07
equity_min_variance,2021-10-27,-0.010923734661123796
equity_min_variance,2021-10-28,0.018194408898697507
equity_min_variance,2021-10-29,-0.0011554191656374144
equity_min_variance,2021-11-01,0.005334940443063416
equity_min_variance,2021-11-02,0.004662804338752331
equity_min_variance,2021-11-03,6.170539686349176e-05
equity_min_variance,2021-11-04,0.000578446494463981
equity_min_variance,2021-11-05,-0.012145041641409102
equity_min_variance,2021-11-08,0.0015746999915731395
equity_min_variance,2021-11-09,0.0006111990618169015
equity_min_variance,2021-11-10,0.0008809736093437807
equity_min_variance,2021-11-11,0.0023978601420600264
equity_min_variance,2021-11-12,0.002295068360391934
equity_min_variance,2021-11-15,-0.0024590379259446524
equity_min_variance,2021-11-16,-0.005057547966679734
equity_min_variance,2021-11-17,-0.002923623164494389
equity_min_variance,2021-11-18,-0.002012638082638379
equity_min_variance,2021-11-19,-0.008043845045631928
equity_min_variance,2021-11-22,0.0038065686168225477
equity_min_variance,2021-11-23,0.006667779112607996
equity_min_variance,2021-11-24,-0.0009070145112192741
equity_min_variance,2021-11-26,-0.014697039678116959
equity_min_variance,2021-11-29,-0.0006865539377672008
equity_min_variance,2021-11-30,-0.0216194359197435
equity_min_variance,2021-12-01,-0.01156426080919257
equity_min_variance,2021-12-02,0.014148617861150582
equity_min_variance,2021-12-03,0.0089344700064622
equity_min_variance,2021-12-06,0.010296296764030979
equity_min_variance,2021-12-07,0.0030692526450762777
equity_min_variance,2021-12-08,0.0009179035690328524
equity_min_variance,2021-12-09,-0.002916055963580076
equity_min_variance,2021-12-10,0.007639834960031877
equity_min_variance,2021-12-13,0.00493218720909008
equity_min_variance,2021-12-14,-0.0002600133962210162
equity_min_variance,2021-12-15,0.013101837209114175
equity_min_variance,2021-12-16,0.010393327531848765
equity_min_variance,2021-12-17,-0.012394106419898247
equity_min_variance,2021-12-20,0.001979157320443486
equity_min_variance,2021-12-21,0.003735388226790461
equity_min_variance,2021-12-22,0.006385130457496714
equity_min_variance,2021-12-23,0.0017186569969161543
equity_min_variance,2021-12-27,0.010633888527647864
equity_min_variance,2021-12-28,0.004462057977397463
equity_min_variance,2021-12-29,0.0010143804587891818
equity_min_variance,2021-12-30,0.0006243660309866604
equity_min_variance,2021-12-31,-0.0011399042290899048
equity_min_variance,2022-01-03,0.002103866345405391
equity_min_variance,2022-01-04,-0.0005491734368387991
equity_min_variance,2022-01-05,-0.0017486494015712755
equity_min_variance,2022-01-06,-0.003976589534961383
equity_min_variance,2022-01-07,0.004323222291059844
equity_min_variance,2022-01-10,-0.0011095210683928812
equity_min_variance,2022-01-11,0.0038248764741195536
equity_min_variance,2022-01-12,0.0011978020411279183
equity_min_variance,2022-01-13,-0.0021766098190006667
equity_min_variance,2022-01-14,-0.0024988851923086522
equity_min_variance,2022-01-18,-0.009146856813958465
equity_min_variance,2022-01-19,-0.00044970462863685545
equity_min_variance,2022-01-20,-0.011037941720501142
equity_min_variance,2022-01-21,-0.0045131890470457405
equity_min_variance,2022-01-24,-0.0050167851161550085
equity_min_variance,2022-01-25,-0.004985489501096219
equity_min_variance,2022-01-26,-0.016000271491210808
equity_min_variance,2022-01-27,0.00019328056912481037
equity_min_variance,2022-01-28,0.016026372471871095
equity_min_variance,2022-01-31,0.010876374356852615
equity_min_variance,2022-02-01,-0.002637543193732559
equity_min_variance,2022-02-02,0.01144349049006071
equity_min_variance,2022-02-03,-0.005866829553891572
equity_min_variance,2022-02-04,-0.0037230159565238225
equity_min_variance,2022-02-07,-0.001067067166489982
equity_min_variance,2022-02-08,-0.0012182179310072359
equity_min_variance,2022-02-09,0.006435399437643203
equity_min_variance,2022-02-10,-0.01731915852703639
equity_min_variance,2022-02-11,-0.002702933648709616
equity_min_variance,2022-02-14,-0.007918635069800015
equity_min_variance,2022-02-15,0.0021558433712989666
